Controflex Kft - Emissziós adatgyujtés eredménye (verzió: 1.49)
Adatgyujtés kezdete:2016.09.29. 10:15:21

Csatorna megnevezése: 	CO ABB	CO2 ABB	O2 ABB	NO ABB	NOx ABB	SO2 Ysselbach	CFX	
Méréstartományok: 	0...600 ppm	0...50 tf%	0...25 tf%	0...1000 ppm	0...1000 ppm	0...1000 ppm	0...1200 C	

Méréstartomány megváltoztatva mintavételezés alatt! 
Új méréstartomány: 0...600 ppm @ CO ABB
2016-09-29 10:20:58	-1.0819	0.6583	19.6199	8.3371	8.8200	0.0000	-300.0000	
2016-09-29 10:21:00	-0.7922	0.5859	19.6079	9.7857	7.3713	0.0000	-300.0000	
2016-09-29 10:21:01	-0.7922	0.6100	19.6199	9.3028	8.8200	0.0000	-300.0000	
2016-09-29 10:21:02	-0.7922	0.6342	19.6199	8.8200	7.8542	0.0000	-299.4205	
2016-09-29 10:21:03	-1.0819	0.6100	19.6199	7.8542	8.3371	0.0000	-299.4205	
2016-09-29 10:21:05	-1.3717	0.6100	19.6199	8.3371	8.3371	0.0000	-300.0000	
2016-09-29 10:21:06	-1.0819	0.6342	19.6199	7.8542	8.3371	0.0000	-298.8412	
2016-09-29 10:21:07	-0.5025	0.6583	19.6441	7.3713	9.3028	0.0000	-300.0000	
2016-09-29 10:21:08	-1.6614	0.5859	19.5958	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:21:10	-1.0819	0.6824	19.6320	9.3028	8.3371	0.2441	-300.0000	
2016-09-29 10:21:11	-0.7922	0.6583	19.6320	8.3371	8.3371	0.0000	-298.8412	
2016-09-29 10:21:12	-1.0819	0.6583	19.6561	8.8200	8.3371	0.2441	-300.0000	
2016-09-29 10:21:13	-0.7922	0.6100	19.6561	8.8200	9.3028	0.0000	-300.0000	
2016-09-29 10:21:15	-0.7922	0.6583	19.6561	8.3371	7.3713	0.0000	-299.4205	
2016-09-29 10:21:16	-1.3717	0.6100	19.6561	8.8200	7.8542	0.0000	-298.8412	
2016-09-29 10:21:17	-0.7922	0.6342	19.6441	8.3371	9.3028	0.2441	-300.0000	
2016-09-29 10:21:18	-0.5025	0.6100	19.6441	7.3713	9.7857	0.0000	-300.0000	
2016-09-29 10:21:20	-1.3717	0.5859	19.6561	10.2686	7.8542	0.0000	-300.0000	
2016-09-29 10:21:21	-1.0819	0.6100	19.6441	8.8200	7.3713	0.0000	-298.8412	
2016-09-29 10:21:22	-0.7922	0.6583	19.6320	7.8542	9.7857	0.2441	-300.0000	
2016-09-29 10:21:23	-1.0819	0.5376	19.6441	8.3371	8.8200	0.0000	-299.4205	
2016-09-29 10:21:25	-1.6614	0.6583	19.6561	8.8200	8.3371	0.0000	-300.0000	
2016-09-29 10:21:26	-1.0819	0.6342	19.6320	7.8542	8.8200	0.0000	-300.0000	
2016-09-29 10:21:27	-0.2128	0.6824	19.6320	7.3713	8.8200	0.0000	-299.4205	
2016-09-29 10:21:28	-1.6614	0.6342	19.6320	8.3371	8.3371	0.0000	-298.8412	
2016-09-29 10:21:30	-1.0819	0.6342	19.6079	8.8200	8.3371	0.0000	-299.4205	
2016-09-29 10:21:31	-0.7922	0.6824	19.6079	7.3713	8.3371	0.0000	-300.0000	
2016-09-29 10:21:32	-1.3717	0.6583	19.6079	7.8542	8.8200	0.0000	-300.0000	
2016-09-29 10:21:33	-1.3717	0.6100	19.5958	8.3371	9.3028	0.0000	-300.0000	
2016-09-29 10:21:35	-1.0819	0.6342	19.6320	7.8542	8.8200	0.0000	-300.0000	
2016-09-29 10:21:36	-1.0819	0.6342	19.6199	9.3028	7.8542	0.0000	-299.4205	
2016-09-29 10:21:37	-0.2128	0.6342	19.6199	7.3713	8.8200	0.0000	-300.0000	
2016-09-29 10:21:38	-1.3717	0.6342	19.6079	9.3028	8.8200	0.2441	-300.0000	
2016-09-29 10:21:40	-1.3717	0.6342	19.6199	9.3028	7.8542	0.0000	-300.0000	
2016-09-29 10:21:41	-1.9511	0.6342	19.6682	7.3713	9.3028	0.0000	-300.0000	
2016-09-29 10:21:42	-1.0819	0.6342	19.6320	9.3028	7.3713	0.0000	-300.0000	
2016-09-29 10:21:43	-1.3717	0.5859	19.6682	8.8200	7.8542	0.0000	-299.4205	
2016-09-29 10:21:45	-1.3717	0.6342	19.6561	8.8200	7.8542	0.0000	-299.4205	
2016-09-29 10:21:46	-0.5025	0.6100	19.6441	8.3371	8.3371	0.0000	-300.0000	
2016-09-29 10:21:47	-0.7922	0.6342	19.6561	8.8200	8.8200	0.4883	-298.8412	
2016-09-29 10:21:48	-1.3717	0.5859	19.6682	8.8200	7.8542	0.2441	-300.0000	
2016-09-29 10:21:50	-0.5025	0.7307	19.6441	7.8542	7.3713	0.0000	-300.0000	
2016-09-29 10:21:51	-1.0819	0.6342	19.6441	8.8200	6.8885	0.0000	-299.4205	
2016-09-29 10:21:52	-1.3717	0.6342	19.6682	7.3713	7.3713	0.0000	-298.8412	
2016-09-29 10:21:53	-0.5025	0.6342	19.6561	8.3371	8.8200	0.2441	-300.0000	
2016-09-29 10:21:55	-1.9511	0.6342	19.6441	8.3371	8.3371	0.0000	-300.0000	
2016-09-29 10:21:56	-1.6614	0.6100	19.6441	7.8542	7.8542	0.0000	-299.4205	
2016-09-29 10:21:57	-1.6614	0.6824	19.6320	8.3371	7.3713	0.2441	-298.8412	
2016-09-29 10:21:58	-0.2128	0.6824	19.6561	7.3713	8.8200	0.2441	-300.0000	
2016-09-29 10:22:00	-1.6614	0.6824	19.6079	9.3028	8.3371	0.0000	-298.2617	
2016-09-29 10:22:01	-1.6614	0.5859	19.6320	7.8542	7.3713	0.0000	-300.0000	
2016-09-29 10:22:02	-0.7922	0.6342	19.6199	6.8885	7.3713	0.2441	-299.4205	
2016-09-29 10:22:03	-0.7922	0.5617	19.6320	7.8542	6.8885	0.0000	-298.8412	
2016-09-29 10:22:05	-1.0819	0.6342	19.6441	8.8200	7.8542	0.0000	-299.4205	
2016-09-29 10:22:06	-1.0819	0.5617	19.6320	7.8542	8.3371	0.2441	-298.8412	
2016-09-29 10:22:07	-0.7922	0.6583	19.6199	7.3713	7.3713	0.0000	-299.4205	
2016-09-29 10:22:08	-1.0819	0.6583	19.6320	7.3713	7.8542	0.0000	-299.4205	
2016-09-29 10:22:10	-1.6614	0.5617	19.6320	8.8200	6.8885	0.0000	-300.0000	
2016-09-29 10:22:11	-1.9511	0.6100	19.6441	8.8200	7.3713	0.4883	-300.0000	
2016-09-29 10:22:12	-0.7922	0.6100	19.6561	7.3713	7.8542	0.0000	-299.4205	
2016-09-29 10:22:13	-1.3717	0.5859	19.6441	7.8542	7.8542	0.0000	-299.4205	
2016-09-29 10:22:15	-1.6614	0.6342	19.6682	7.8542	7.3713	0.0000	-298.2617	
2016-09-29 10:22:16	-1.0819	0.6100	19.6803	7.8542	8.3371	0.0000	-300.0000	
2016-09-29 10:22:17	-0.7922	0.6342	19.6924	7.8542	7.8542	0.0000	-300.0000	
2016-09-29 10:22:18	-1.6614	0.6583	19.6320	8.8200	8.3371	0.0000	-300.0000	
2016-09-29 10:22:20	-1.3717	0.6100	19.6561	8.8200	7.3713	0.0000	-300.0000	
2016-09-29 10:22:21	-1.6614	0.6342	19.6561	8.3371	7.3713	0.0000	-300.0000	
2016-09-29 10:22:22	-1.0819	0.6583	19.6682	7.8542	7.8542	0.0000	-300.0000	
2016-09-29 10:22:23	-0.7922	0.6583	19.6441	7.8542	7.8542	0.0000	-298.8412	
2016-09-29 10:22:25	-1.0819	0.6100	19.6441	6.4056	7.8542	0.0000	-300.0000	
2016-09-29 10:22:26	-0.7922	0.6583	19.6199	8.3371	6.8885	0.0000	-300.0000	
2016-09-29 10:22:27	-0.7922	0.6342	19.6441	7.3713	6.4056	0.0000	-300.0000	
2016-09-29 10:22:28	-0.7922	0.6824	19.6079	8.3371	7.8542	0.0000	-300.0000	
2016-09-29 10:22:30	-0.7922	0.6824	19.6320	8.8200	6.8885	0.0000	-300.0000	
2016-09-29 10:22:31	-0.7922	0.6342	19.6079	7.3713	6.8885	0.0000	-300.0000	
2016-09-29 10:22:32	-0.7922	0.6342	19.6199	7.3713	7.3713	0.0000	-299.4205	
2016-09-29 10:22:33	-1.3717	0.6824	19.6079	7.3713	7.8542	0.0000	-300.0000	
2016-09-29 10:22:35	-1.3717	0.6583	19.6441	5.9227	7.3713	0.0000	-298.2617	
2016-09-29 10:22:36	-1.6614	0.5617	19.6199	8.3371	7.8542	0.0000	-298.8412	
2016-09-29 10:22:37	-0.7922	0.6342	19.6320	7.8542	8.3371	0.7324	-300.0000	
2016-09-29 10:22:38	-0.7922	0.4169	19.6924	10.2686	16.0631	0.9766	-300.0000	
2016-09-29 10:22:40	-0.5025	0.6342	19.6320	8.3371	8.3371	0.9766	-298.8412	
2016-09-29 10:22:41	-1.0819	0.9480	19.5475	8.8200	8.3371	1.2207	-299.4205	
2016-09-29 10:22:42	-1.0819	0.5859	19.6803	7.8542	7.3713	1.2207	-300.0000	
2016-09-29 10:22:43	-0.7922	0.6824	19.5596	7.8542	8.3371	1.2207	-300.0000	
2016-09-29 10:22:45	-1.0819	0.6583	19.6199	7.8542	6.4056	0.9766	-300.0000	
2016-09-29 10:22:46	-1.0819	0.6824	19.6320	7.3713	8.3371	0.9766	-300.0000	
2016-09-29 10:22:47	-1.0819	0.7307	19.6320	2.0597	6.4056	0.0000	-300.0000	
2016-09-29 10:22:48	-1.6614	0.6100	19.6682	7.3713	7.3713	0.0000	-300.0000	
2016-09-29 10:22:50	-0.7922	0.6100	19.5716	8.3371	8.3371	0.0000	-300.0000	
2016-09-29 10:22:51	-0.7922	0.7549	19.6199	7.3713	6.4056	0.0000	-300.0000	
2016-09-29 10:22:52	-1.6614	0.5376	19.6441	8.3371	7.3713	0.0000	-300.0000	
2016-09-29 10:22:53	5.0023	0.6100	19.6320	8.3371	6.4056	0.0000	-300.0000	
2016-09-29 10:22:55	-1.3717	0.6342	19.6561	8.3371	8.3371	0.0000	-293.6261	
2016-09-29 10:22:56	-1.3717	0.6583	19.6320	6.8885	7.3713	0.0000	-300.0000	
2016-09-29 10:22:57	-1.0819	0.6583	19.6079	7.3713	7.3713	0.0000	-300.0000	
2016-09-29 10:22:58	-1.3717	0.7066	19.6199	8.8200	7.3713	0.0000	-299.4205	
2016-09-29 10:23:00	-2.2408	0.6100	19.6320	8.3371	8.3371	0.2441	-300.0000	
2016-09-29 10:23:01	-1.9511	0.6583	19.6199	8.3371	7.3713	0.4883	-299.4205	
2016-09-29 10:23:02	-1.6614	0.6342	19.6320	7.3713	7.8542	0.4883	-300.0000	
2016-09-29 10:23:03	-1.0819	0.6100	19.6199	8.8200	6.4056	0.0000	-300.0000	
2016-09-29 10:23:05	-0.7922	0.6583	19.5716	7.8542	9.7857	4.3945	-300.0000	
2016-09-29 10:23:06	0.0770	0.7066	19.6079	7.8542	6.8885	0.7324	-298.8412	
2016-09-29 10:23:07	-0.5025	0.6100	19.6441	9.3028	3.9912	0.0000	-300.0000	
2016-09-29 10:23:08	-1.0819	0.6824	19.6441	8.8200	7.3713	0.0000	-300.0000	
2016-09-29 10:23:10	-1.9511	0.5859	19.6079	8.8200	6.8885	0.0000	-300.0000	
2016-09-29 10:23:11	-1.0819	0.6583	19.6441	7.8542	7.3713	0.0000	-297.6822	
2016-09-29 10:23:12	-0.7922	0.6342	19.6682	7.8542	6.8885	0.0000	-298.8412	
2016-09-29 10:23:13	-1.6614	0.6583	19.6561	8.3371	7.3713	0.0000	-300.0000	
2016-09-29 10:23:15	-1.3717	0.6342	19.6561	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:23:16	-1.3717	0.6100	19.6561	7.8542	8.3371	0.0000	-300.0000	
2016-09-29 10:23:17	-1.0819	0.6824	19.6079	8.3371	7.3713	0.0000	-298.8412	
2016-09-29 10:23:18	-0.7922	0.6342	19.6561	7.8542	6.8885	0.0000	-299.4205	
2016-09-29 10:23:20	-1.6614	0.6100	19.6561	7.3713	10.2686	0.0000	-296.5234	
2016-09-29 10:23:21	-0.7922	0.6583	19.6320	8.3371	9.3028	0.0000	-300.0000	
2016-09-29 10:23:22	-2.8203	0.6583	19.6561	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:23:23	-0.7922	0.6583	19.6561	6.8885	7.3713	0.0000	-300.0000	
2016-09-29 10:23:25	-1.3717	0.6342	19.6441	6.8885	7.3713	0.0000	-300.0000	
2016-09-29 10:23:26	-1.0819	0.6824	19.6079	7.8542	6.4056	0.0000	-300.0000	
2016-09-29 10:23:27	-1.0819	0.6824	19.6079	6.8885	7.8542	0.0000	-300.0000	
2016-09-29 10:23:28	-0.7922	0.6824	19.6199	7.3713	8.3371	0.0000	-300.0000	
2016-09-29 10:23:30	-0.5025	0.6342	19.5837	8.3371	7.3713	0.0000	-299.4205	
2016-09-29 10:23:31	-1.6614	0.3686	19.6803	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:23:32	-0.2128	0.5376	19.6079	7.8542	6.4056	0.0000	-297.1027	
2016-09-29 10:23:33	-4.2689	0.5617	19.6199	10.2686	10.7515	0.0000	-299.4205	
2016-09-29 10:23:35	-0.7922	0.6100	19.6079	7.3713	7.8542	0.0000	-295.3644	
2016-09-29 10:23:36	-0.7922	0.6342	19.5958	8.3371	7.8542	0.0000	-300.0000	
2016-09-29 10:23:37	-2.2408	0.6100	19.6079	7.8542	7.8542	0.7324	-299.4205	
2016-09-29 10:23:38	-0.5025	0.6583	19.6079	7.3713	7.8542	0.2441	-300.0000	
2016-09-29 10:23:40	-1.0819	0.6100	19.6441	8.3371	6.8885	0.0000	-300.0000	
2016-09-29 10:23:41	-0.5025	0.6583	19.6199	7.3713	7.3713	0.0000	-299.4205	
2016-09-29 10:23:42	-1.9511	0.6824	19.6320	7.3713	8.3371	0.0000	-300.0000	
2016-09-29 10:23:43	-1.3717	0.6583	19.6561	7.8542	7.8542	1.4648	-299.4205	
2016-09-29 10:23:45	-1.0819	0.6824	19.6320	6.8885	7.8542	0.0000	-300.0000	
2016-09-29 10:23:46	-1.6614	0.6100	19.6441	8.3371	7.8542	0.0000	-300.0000	
2016-09-29 10:23:47	-1.3717	0.6583	19.6441	4.9570	7.3713	0.0000	-300.0000	
2016-09-29 10:23:48	-0.5025	0.6583	19.6561	8.3371	19.4432	0.2441	-300.0000	
2016-09-29 10:23:50	-0.5025	0.6100	19.6441	7.8542	6.4056	0.0000	-298.8412	
2016-09-29 10:23:51	-1.3717	0.6100	19.6682	5.9227	7.3713	0.0000	-300.0000	
2016-09-29 10:23:52	-1.3717	0.6583	19.6441	6.4056	8.3371	0.2441	-300.0000	
2016-09-29 10:23:53	-1.0819	0.5859	19.6320	6.8885	6.8885	0.2441	-300.0000	
2016-09-29 10:23:55	-0.7922	0.5859	19.6199	6.8885	7.3713	0.0000	-300.0000	
2016-09-29 10:23:56	-1.3717	0.6342	19.6320	7.8542	6.8885	0.2441	-298.2617	
2016-09-29 10:23:57	-0.5025	0.6824	19.6199	6.8885	9.7857	0.0000	-300.0000	
2016-09-29 10:23:58	-1.6614	0.6342	19.6079	7.3713	7.3713	0.0000	-298.2617	
2016-09-29 10:24:00	-1.0819	0.5376	19.6320	6.8885	5.9227	0.0000	-298.8412	
2016-09-29 10:24:01	-0.5025	0.6100	19.6320	7.3713	5.9227	0.0000	-300.0000	
2016-09-29 10:24:02	-1.0819	0.6824	19.6079	7.3713	7.8542	0.0000	-300.0000	
2016-09-29 10:24:03	-0.7922	0.6342	19.6199	6.8885	7.8542	0.0000	-300.0000	
2016-09-29 10:24:05	-1.6614	0.7066	19.6079	6.8885	6.8885	3.9063	-299.4205	
2016-09-29 10:24:06	-1.0819	0.6583	19.6199	7.8542	7.3713	0.0000	-300.0000	
2016-09-29 10:24:07	-1.3717	0.6100	19.6441	7.3713	7.3713	0.0000	-299.4205	
2016-09-29 10:24:08	-1.6614	0.6583	19.6320	6.8885	6.4056	0.0000	-297.6822	
2016-09-29 10:24:10	-0.7922	0.6824	19.6320	7.3713	5.4399	0.0000	-299.4205	
2016-09-29 10:24:11	-1.0819	0.6583	19.6441	8.3371	7.8542	0.0000	-300.0000	
2016-09-29 10:24:12	-1.0819	0.6583	19.6441	8.3371	7.3713	0.2441	-299.4205	
2016-09-29 10:24:13	-1.9511	0.5859	19.6441	8.3371	7.3713	0.0000	-300.0000	
2016-09-29 10:24:15	-1.3717	0.6342	19.6803	8.3371	6.8885	0.0000	-300.0000	
2016-09-29 10:24:16	-1.3717	0.5859	19.6320	6.8885	5.9227	0.9766	-299.4205	
2016-09-29 10:24:17	-0.7922	0.6583	19.6561	7.3713	5.4399	0.2441	-299.4205	
2016-09-29 10:24:18	-1.3717	0.6583	19.6561	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:24:20	-0.5025	0.6583	19.6561	6.8885	8.3371	0.0000	-300.0000	
2016-09-29 10:24:21	-1.6614	0.6342	19.6441	6.8885	6.8885	0.0000	-299.4205	
2016-09-29 10:24:22	-1.6614	0.6583	19.6561	7.3713	7.3713	0.0000	-298.8412	
2016-09-29 10:24:23	-1.0819	0.6583	19.6441	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:24:25	-0.7922	0.6342	19.6561	7.3713	8.3371	0.2441	-300.0000	
2016-09-29 10:24:26	-1.3717	0.6824	19.6079	7.3713	8.3371	0.0000	-300.0000	
2016-09-29 10:24:27	-0.7922	0.6824	19.6320	7.3713	6.8885	0.0000	-298.2617	
2016-09-29 10:24:28	-1.3717	0.6583	19.6320	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:24:30	-1.3717	0.6583	19.6199	7.3713	7.3713	0.0000	-299.4205	
2016-09-29 10:24:31	-1.0819	0.6342	19.6199	6.8885	9.7857	0.0000	-300.0000	
2016-09-29 10:24:32	-0.7922	0.6583	19.6199	7.8542	6.4056	0.0000	-300.0000	
2016-09-29 10:24:33	-1.0819	0.6342	19.5958	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:24:35	-0.7922	0.7066	19.6199	7.8542	7.8542	0.0000	-300.0000	
2016-09-29 10:24:36	-1.0819	0.6824	19.6079	6.8885	7.8542	0.0000	-300.0000	
2016-09-29 10:24:37	0.9461	0.6100	19.6079	4.9570	6.8885	0.0000	-300.0000	
2016-09-29 10:24:38	-0.7922	0.6583	19.5837	7.3713	7.8542	0.0000	-299.4205	
2016-09-29 10:24:40	-1.3717	0.6342	19.6199	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:24:41	-0.7922	0.6583	19.6199	7.3713	7.3713	0.0000	-300.0000	
2016-09-29 10:24:42	-1.0819	0.6342	19.6079	7.3713	7.8542	2.4414	-300.0000	
2016-09-29 10:24:43	-1.0819	0.6100	19.6199	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:24:45	-1.0819	0.6100	19.6441	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:24:46	-1.6614	0.6100	19.6199	7.3713	7.3713	0.0000	-299.4205	
2016-09-29 10:24:47	-0.2128	0.5617	19.6682	7.3713	7.3713	5.1270	-295.9439	
2016-09-29 10:24:48	-1.9511	0.6824	19.5958	7.8542	4.4741	0.0000	-300.0000	
2016-09-29 10:24:50	-1.6614	0.6824	19.6561	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:24:51	-1.3717	0.6100	19.6079	6.8885	6.4056	1.9531	-298.8412	
2016-09-29 10:24:52	-1.9511	0.6583	19.7044	7.8542	8.3371	0.0000	-300.0000	
2016-09-29 10:24:53	-1.6614	0.5859	19.6803	8.8200	3.5084	0.0000	-291.8878	
2016-09-29 10:24:55	-1.0819	0.6342	19.6320	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:24:56	-1.6614	0.5617	19.6441	6.4056	6.4056	0.0000	-300.0000	
2016-09-29 10:24:57	-0.7922	0.6342	19.6320	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:24:58	-1.3717	0.5134	19.6199	7.8542	7.3713	0.0000	-299.4205	
2016-09-29 10:25:00	-1.6614	0.7066	19.6079	7.8542	7.3713	0.0000	-298.8412	
2016-09-29 10:25:01	-1.0819	0.5859	19.6199	7.8542	5.9227	0.0000	-299.4205	
2016-09-29 10:25:02	-0.5025	0.6824	19.6079	6.4056	6.8885	0.0000	-299.4205	
2016-09-29 10:25:03	-0.5025	0.5617	19.6199	7.8542	6.4056	0.0000	-297.6822	
2016-09-29 10:25:05	-1.3717	0.7066	19.6199	7.8542	7.3713	0.0000	-300.0000	
2016-09-29 10:25:06	-0.7922	0.7307	19.5958	6.8885	7.3713	0.0000	-300.0000	
2016-09-29 10:25:07	-1.0819	0.6583	19.5958	5.9227	6.4056	0.0000	-292.4672	
2016-09-29 10:25:08	-1.0819	0.6342	19.6320	8.8200	7.3713	0.0000	-299.4205	
2016-09-29 10:25:10	-1.3717	0.6342	19.6320	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:25:11	-1.0819	0.6100	19.6199	7.3713	8.8200	0.2441	-299.4205	
2016-09-29 10:25:12	-1.3717	0.6100	19.6682	8.3371	5.9227	0.2441	-300.0000	
2016-09-29 10:25:13	-1.6614	0.6100	19.6320	7.3713	7.3713	9.5215	-300.0000	
2016-09-29 10:25:15	-1.0819	0.6100	19.7769	6.8885	3.9912	0.0000	-300.0000	
2016-09-29 10:25:16	-1.3717	0.6583	19.6079	5.9227	8.3371	0.0000	-300.0000	
2016-09-29 10:25:17	-1.3717	0.5859	19.6561	7.3713	6.4056	0.0000	-299.4205	
2016-09-29 10:25:18	-1.0819	0.6342	19.6561	7.8542	7.3713	0.0000	-300.0000	
2016-09-29 10:25:20	-0.7922	0.6583	19.6441	7.3713	7.3713	0.0000	-300.0000	
2016-09-29 10:25:21	-1.3717	0.6100	19.6199	7.8542	6.4056	0.0000	-295.9439	
2016-09-29 10:25:22	-1.0819	0.6824	19.6803	7.3713	7.3713	0.0000	-300.0000	
2016-09-29 10:25:23	-1.6614	0.6583	19.6441	5.9227	7.8542	0.0000	-300.0000	
2016-09-29 10:25:25	-1.9511	0.6824	19.6441	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:25:26	-0.7922	0.5859	19.6079	7.3713	7.8542	0.0000	-300.0000	
2016-09-29 10:25:27	-1.6614	0.6100	19.5958	8.3371	6.8885	0.0000	-300.0000	
2016-09-29 10:25:28	-2.5306	0.6342	19.6079	10.7515	6.8885	0.4883	-298.2617	
2016-09-29 10:25:30	-1.3717	0.6342	19.6199	7.3713	6.4056	0.0000	-300.0000	
2016-09-29 10:25:31	-0.7922	0.6100	19.6199	7.8542	6.4056	0.2441	-300.0000	
2016-09-29 10:25:32	-0.7922	0.6583	19.6079	8.3371	6.4056	3.1738	-300.0000	
2016-09-29 10:25:33	-1.0819	0.6342	19.6079	14.1316	6.8885	0.0000	-300.0000	
2016-09-29 10:25:35	-0.2128	0.6342	19.6079	6.8885	5.9227	0.0000	-300.0000	
2016-09-29 10:25:36	-0.7922	0.6583	19.7406	6.8885	6.8885	0.2441	-298.8412	
2016-09-29 10:25:37	-1.3717	0.6342	19.6079	6.8885	6.4056	0.2441	-300.0000	
2016-09-29 10:25:38	-1.3717	0.6342	19.6079	6.8885	10.2686	0.0000	-300.0000	
2016-09-29 10:25:40	-1.0819	0.6100	19.6441	7.8542	6.8885	0.0000	-300.0000	
2016-09-29 10:25:41	-0.7922	0.6583	19.6320	6.8885	7.3713	0.0000	-298.8412	
2016-09-29 10:25:42	-0.2128	0.6583	19.6441	6.4056	6.4056	0.0000	-300.0000	
2016-09-29 10:25:43	-4.8484	0.5859	19.6199	8.3371	6.4056	0.0000	-300.0000	
2016-09-29 10:25:45	-1.0819	0.7307	19.6682	6.8885	5.9227	0.2441	-300.0000	
2016-09-29 10:25:46	-1.6614	0.5376	19.6320	7.8542	6.4056	0.0000	-300.0000	
2016-09-29 10:25:47	0.0770	0.6342	19.6199	5.4399	7.8542	0.0000	-300.0000	
2016-09-29 10:25:48	-1.0819	0.6342	19.6441	3.5084	5.9227	0.0000	-300.0000	
2016-09-29 10:25:50	-2.8203	0.6100	19.6561	7.8542	4.9570	0.4883	-300.0000	
2016-09-29 10:25:51	-1.0819	0.6583	19.6441	7.3713	5.9227	0.0000	-300.0000	
2016-09-29 10:25:52	-0.7922	0.6342	19.6199	6.4056	7.8542	0.0000	-300.0000	
2016-09-29 10:25:53	-1.0819	0.6342	19.6441	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:25:55	-1.0819	0.6583	19.6441	7.3713	6.4056	0.0000	-298.8412	
2016-09-29 10:25:56	-1.0819	0.7066	19.6199	6.4056	6.8885	0.0000	-300.0000	
2016-09-29 10:25:57	-1.3717	0.6342	19.6199	5.9227	6.4056	0.0000	-300.0000	
2016-09-29 10:25:58	-1.3717	0.5376	19.6199	6.8885	5.9227	0.0000	-300.0000	
2016-09-29 10:26:00	-0.5025	0.6824	19.6320	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:26:01	-1.6614	0.6583	19.6320	5.9227	6.4056	0.0000	-299.4205	
2016-09-29 10:26:02	-1.6614	0.6100	19.6320	6.8885	5.9227	0.0000	-299.4205	
2016-09-29 10:26:03	-1.0819	0.6342	19.5958	7.3713	5.9227	0.0000	-298.8412	
2016-09-29 10:26:05	-1.6614	0.5617	19.6079	7.3713	5.4399	0.0000	-299.4205	
2016-09-29 10:26:06	-1.3717	0.5859	19.5958	7.3713	6.4056	0.7324	-299.4205	
2016-09-29 10:26:07	-1.3717	0.6824	19.6320	6.8885	5.9227	0.0000	-300.0000	
2016-09-29 10:26:08	-1.3717	0.6342	19.6441	6.4056	6.8885	0.0000	-300.0000	
2016-09-29 10:26:10	-0.7922	0.6342	19.6079	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:26:11	-0.7922	0.5617	19.6441	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:26:12	0.3667	0.5617	19.6561	5.9227	6.4056	0.0000	-298.2617	
2016-09-29 10:26:13	-0.2128	0.4651	19.5958	2.5426	9.3028	0.0000	-298.8412	
2016-09-29 10:26:15	-0.5025	0.6342	19.6079	7.3713	7.8542	0.0000	-300.0000	
2016-09-29 10:26:16	-0.2128	0.6583	19.6441	6.4056	5.4399	0.0000	-300.0000	
2016-09-29 10:26:17	-1.9511	0.6824	19.6561	6.8885	6.4056	0.0000	-300.0000	
2016-09-29 10:26:18	-1.0819	0.6583	19.6079	6.8885	6.8885	0.0000	-299.4205	
2016-09-29 10:26:20	-2.8203	0.6583	19.6561	7.3713	6.4056	0.0000	-300.0000	
2016-09-29 10:26:21	-1.3717	0.6100	19.6320	7.3713	6.4056	0.2441	-300.0000	
2016-09-29 10:26:22	-1.6614	0.6100	19.6441	6.4056	5.9227	0.0000	-300.0000	
2016-09-29 10:26:23	-1.3717	0.6342	19.5354	7.3713	5.4399	4.3945	-299.4205	
2016-09-29 10:26:25	-0.5025	0.6342	19.6441	7.3713	3.5084	0.0000	-300.0000	
2016-09-29 10:26:26	-1.0819	0.6342	19.6320	9.7857	6.4056	0.0000	-300.0000	
2016-09-29 10:26:27	0.0770	0.6342	19.5958	6.4056	5.4399	0.7324	-300.0000	
2016-09-29 10:26:28	-1.6614	0.6100	19.5958	6.8885	6.8885	0.0000	-300.0000	
2016-09-29 10:26:30	-1.0819	0.6342	19.6079	7.8542	6.4056	0.0000	-300.0000	
2016-09-29 10:26:31	-1.6614	0.6583	19.4509	6.4056	6.4056	0.0000	-299.4205	
2016-09-29 10:26:32	-1.0819	0.6342	19.6199	7.3713	5.4399	0.0000	-300.0000	
2016-09-29 10:26:33	-1.0819	0.6342	19.6199	4.4741	5.4399	0.0000	-300.0000	
